index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP
3715,22300573,1610612745,HOU,1610612752,NYK,2023-24,25,23,2024-01-17,48
3714,22300573,1610612752,NYK,1610612745,HOU,2023-24,23,25,2024-01-17,48
3723,22300574,1610612761,TOR,1610612748,MIA,2023-24,41,18,2024-01-17,59
3722,22300574,1610612748,MIA,1610612761,TOR,2023-24,18,41,2024-01-17,59
3721,22300572,1610612739,CLE,1610612749,MIL,2023-24,32,22,2024-01-17,54
3716,22300578,1610612751,BKN,1610612757,POR,2023-24,23,24,2024-01-17,47
3719,22300571,1610612738,BOS,1610612759,SAS,2023-24,30,25,2024-01-17,55
3718,22300571,1610612759,SAS,1610612738,BOS,2023-24,25,30,2024-01-17,55
3717,22300578,1610612757,POR,1610612751,BKN,2023-24,24,23,2024-01-17,47
3720,22300572,1610612749,MIL,1610612739,CLE,2023-24,22,32,2024-01-17,54
3705,22300580,1610612761,TOR,1610612741,CHI,2023-24,27,38,2024-01-18,65
3704,22300580,1610612741,CHI,1610612761,TOR,2023-24,38,27,2024-01-18,65
3702,22300579,1610612752,NYK,1610612764,WAS,2023-24,22,22,2024-01-18,44
3701,22300583,1610612754,IND,1610612758,SAC,2023-24,34,31,2024-01-18,65
3700,22300583,1610612758,SAC,1610612754,IND,2023-24,31,34,2024-01-18,65
3699,22300581,1610612760,OKC,1610612762,UTA,2023-24,39,27,2024-01-18,66
3698,22300581,1610612762,UTA,1610612760,OKC,2023-24,27,39,2024-01-18,66
3697,22300582,1610612763,MEM,1610612750,MIN,2023-24,30,30,2024-01-18,60
3696,22300582,1610612750,MIN,1610612763,MEM,2023-24,30,30,2024-01-18,60
3703,22300579,1610612764,WAS,1610612752,NYK,2023-24,22,22,2024-01-18,44
3692,22300588,1610612756,PHX,1610612740,NOP,2023-24,41,28,2024-01-19,69
3691,22300590,1610612754,IND,1610612757,POR,2023-24,31,34,2024-01-19,65
3695,22300587,1610612737,ATL,1610612748,MIA,2023-24,32,24,2024-01-19,56
3694,22300587,1610612748,MIA,1610612737,ATL,2023-24,24,32,2024-01-19,56
3690,22300590,1610612757,POR,1610612754,IND,2023-24,34,31,2024-01-19,65
3684,22300585,1610612753,ORL,1610612755,PHI,2023-24,34,32,2024-01-19,66
3688,22300591,1610612747,LAL,1610612751,BKN,2023-24,37,28,2024-01-19,65
3689,22300591,1610612751,BKN,1610612747,LAL,2023-24,28,37,2024-01-19,65
3682,22300584,1610612759,SAS,1610612766,CHA,2023-24,32,34,2024-01-19,66
3683,22300584,1610612766,CHA,1610612759,SAS,2023-24,34,32,2024-01-19,66
3693,22300588,1610612740,NOP,1610612756,PHX,2023-24,28,41,2024-01-19,69
3686,22300586,1610612743,DEN,1610612738,BOS,2023-24,31,32,2024-01-19,63
3687,22300586,1610612738,BOS,1610612743,DEN,2023-24,32,31,2024-01-19,63
3685,22300585,1610612755,PHI,1610612753,ORL,2023-24,32,34,2024-01-19,66
3666,22300595,1610612737,ATL,1610612739,CLE,2023-24,20,25,2024-01-20,45
3667,22300595,1610612739,CLE,1610612737,ATL,2023-24,25,20,2024-01-20,45
3668,22300598,1610612762,UTA,1610612745,HOU,2023-24,24,31,2024-01-20,55
3669,22300598,1610612745,HOU,1610612762,UTA,2023-24,31,24,2024-01-20,55
3670,22300596,1610612761,TOR,1610612752,NYK,2023-24,31,31,2024-01-20,62
3672,22300592,1610612765,DET,1610612749,MIL,2023-24,38,34,2024-01-20,72
3671,22300596,1610612752,NYK,1610612761,TOR,2023-24,31,31,2024-01-20,62
3674,22300599,1610612760,OKC,1610612750,MIN,2023-24,30,24,2024-01-20,54
3675,22300599,1610612750,MIN,1610612760,OKC,2023-24,24,30,2024-01-20,54
3676,22300597,1610612741,CHI,1610612763,MEM,2023-24,21,17,2024-01-20,38
3677,22300597,1610612763,MEM,1610612741,CHI,2023-24,17,21,2024-01-20,38
3678,22300594,1610612759,SAS,1610612764,WAS,2023-24,37,36,2024-01-20,73
3679,22300594,1610612764,WAS,1610612759,SAS,2023-24,36,37,2024-01-20,73
3680,22300593,1610612755,PHI,1610612766,CHA,2023-24,24,24,2024-01-20,48
3681,22300593,1610612766,CHA,1610612755,PHI,2023-24,24,24,2024-01-20,48
3673,22300592,1610612749,MIL,1610612765,DET,2023-24,34,38,2024-01-20,72
3657,22300602,1610612743,DEN,1610612764,WAS,2023-24,33,24,2024-01-21,57
3654,22300600,1610612746,LAC,1610612751,BKN,2023-24,24,27,2024-01-21,51
3655,22300600,1610612751,BKN,1610612746,LAC,2023-24,27,24,2024-01-21,51
3656,22300602,1610612764,WAS,1610612743,DEN,2023-24,24,33,2024-01-21,57
3658,22300604,1610612754,IND,1610612756,PHX,2023-24,25,33,2024-01-21,58
3664,22300603,1610612745,HOU,1610612738,BOS,2023-24,25,35,2024-01-21,60
3660,22300605,1610612757,POR,1610612747,LAL,2023-24,31,36,2024-01-21,67
3661,22300605,1610612747,LAL,1610612757,POR,2023-24,36,31,2024-01-21,67
3662,22300601,1610612753,ORL,1610612748,MIA,2023-24,22,19,2024-01-21,41
3663,22300601,1610612748,MIA,1610612753,ORL,2023-24,19,22,2024-01-21,41
3665,22300603,1610612738,BOS,1610612745,HOU,2023-24,35,25,2024-01-21,60
3659,22300604,1610612756,PHX,1610612754,IND,2023-24,33,25,2024-01-21,58
3643,22300607,1610612739,CLE,1610612753,ORL,2023-24,38,19,2024-01-22,57
3638,22300610,1610612766,CHA,1610612750,MIN,2023-24,32,34,2024-01-22,66
3639,22300610,1610612750,MIN,1610612766,CHA,2023-24,34,32,2024-01-22,66
3640,22300611,1610612742,DAL,1610612738,BOS,2023-24,26,24,2024-01-22,50
3641,22300611,1610612738,BOS,1610612742,DAL,2023-24,24,26,2024-01-22,50
3642,22300607,1610612753,ORL,1610612739,CLE,2023-24,19,38,2024-01-22,57
3644,22300613,1610612758,SAC,1610612737,ATL,2023-24,27,24,2024-01-22,51
3651,22300609,1610612763,MEM,1610612761,TOR,2023-24,30,25,2024-01-22,55
3646,22300606,1610612765,DET,1610612749,MIL,2023-24,30,30,2024-01-22,60
3647,22300606,1610612749,MIL,1610612765,DET,2023-24,30,30,2024-01-22,60
3648,22300612,1610612741,CHI,1610612756,PHX,2023-24,37,22,2024-01-22,59
3649,22300612,1610612756,PHX,1610612741,CHI,2023-24,22,37,2024-01-22,59
3650,22300609,1610612761,TOR,1610612763,MEM,2023-24,25,30,2024-01-22,55
3653,22300608,1610612755,PHI,1610612759,SAS,2023-24,34,35,2024-01-22,69
3652,22300608,1610612759,SAS,1610612755,PHI,2023-24,35,34,2024-01-22,69
3645,22300613,1610612737,ATL,1610612758,SAC,2023-24,24,27,2024-01-22,51
3628,22300614,1610612743,DEN,1610612754,IND,2023-24,28,29,2024-01-23,57
3629,22300614,1610612754,IND,1610612743,DEN,2023-24,29,28,2024-01-23,57
3630,22300617,1610612760,OKC,1610612757,POR,2023-24,38,28,2024-01-23,66
3631,22300617,1610612757,POR,1610612760,OKC,2023-24,28,38,2024-01-23,66
3633,22300618,1610612746,LAC,1610612747,LAL,2023-24,35,29,2024-01-23,64
3634,22300616,1610612762,UTA,1610612740,NOP,2023-24,30,34,2024-01-23,64
3635,22300616,1610612740,NOP,1610612762,UTA,2023-24,34,30,2024-01-23,64
3636,22300615,1610612752,NYK,1610612751,BKN,2023-24,26,28,2024-01-23,54
3637,22300615,1610612751,BKN,1610612752,NYK,2023-24,28,26,2024-01-23,54
3632,22300618,1610612747,LAL,1610612746,LAC,2023-24,29,35,2024-01-23,64
3617,22300620,1610612764,WAS,1610612750,MIN,2023-24,24,30,2024-01-24,54
3612,22300626,1610612744,GSW,1610612737,ATL,2023-24,38,31,2024-01-24,69
3613,22300626,1610612737,ATL,1610612744,GSW,2023-24,31,38,2024-01-24,69
3614,22300623,1610612757,POR,1610612745,HOU,2023-24,30,31,2024-01-24,61
3615,22300623,1610612745,HOU,1610612757,POR,2023-24,31,30,2024-01-24,61
3616,22300620,1610612750,MIN,1610612764,WAS,2023-24,30,24,2024-01-24,54
3618,22300625,1610612756,PHX,1610612742,DAL,2023-24,25,34,2024-01-24,59
3627,22300621,1610612748,MIA,1610612763,MEM,2023-24,22,21,2024-01-24,43
3620,22300619,1610612765,DET,1610612766,CHA,2023-24,28,31,2024-01-24,59
3621,22300619,1610612766,CHA,1610612765,DET,2023-24,31,28,2024-01-24,59
3622,22300622,1610612759,SAS,1610612760,OKC,2023-24,28,35,2024-01-24,63
3623,22300622,1610612760,OKC,1610612759,SAS,2023-24,35,28,2024-01-24,63
3624,22300624,1610612739,CLE,1610612749,MIL,2023-24,28,32,2024-01-24,60
3625,22300624,1610612749,MIL,1610612739,CLE,2023-24,32,28,2024-01-24,60
3619,22300625,1610612742,DAL,1610612756,PHX,2023-24,34,25,2024-01-24,59
3626,22300621,1610612763,MEM,1610612748,MIA,2023-24,21,22,2024-01-24,43
3598,22300628,1610612764,WAS,1610612762,UTA,2023-24,29,36,2024-01-25,65
3599,22300628,1610612762,UTA,1610612764,WAS,2023-24,36,29,2024-01-25,65
3600,22300633,1610612747,LAL,1610612741,CHI,2023-24,31,32,2024-01-25,63
3601,22300633,1610612741,CHI,1610612747,LAL,2023-24,32,31,2024-01-25,63
3602,22300632,1610612744,GSW,1610612758,SAC,2023-24,32,40,2024-01-25,72
3603,22300632,1610612758,SAC,1610612744,GSW,2023-24,40,32,2024-01-25,72
3605,22300630,1610612738,BOS,1610612748,MIA,2023-24,42,29,2024-01-25,71
3606,22300631,1610612752,NYK,1610612743,DEN,2023-24,33,21,2024-01-25,54
3607,22300631,1610612743,DEN,1610612752,NYK,2023-24,21,33,2024-01-25,54
3608,22300629,1610612751,BKN,1610612750,MIN,2023-24,31,24,2024-01-25,55
3609,22300629,1610612750,MIN,1610612751,BKN,2023-24,24,31,2024-01-25,55
3610,22300627,1610612754,IND,1610612755,PHI,2023-24,34,25,2024-01-25,59
3611,22300627,1610612755,PHI,1610612754,IND,2023-24,25,34,2024-01-25,59
3604,22300630,1610612748,MIA,1610612738,BOS,2023-24,29,42,2024-01-25,71
3587,22300637,1610612746,LAC,1610612761,TOR,2023-24,29,20,2024-01-26,49
3582,22300634,1610612742,DAL,1610612737,ATL,2023-24,27,31,2024-01-26,58
3583,22300634,1610612737,ATL,1610612742,DAL,2023-24,31,27,2024-01-26,58
3584,22300636,1610612756,PHX,1610612754,IND,2023-24,40,31,2024-01-26,71
3585,22300636,1610612754,IND,1610612756,PHX,2023-24,31,40,2024-01-26,71
3586,22300637,1610612761,TOR,1610612746,LAC,2023-24,20,29,2024-01-26,49
3588,22300638,1610612753,ORL,1610612763,MEM,2023-24,31,31,2024-01-26,62
3594,22300640,1610612740,NOP,1610612760,OKC,2023-24,24,22,2024-01-26,46
3590,22300641,1610612757,POR,1610612759,SAS,2023-24,33,26,2024-01-26,59
3591,22300641,1610612759,SAS,1610612757,POR,2023-24,26,33,2024-01-26,59
3592,22300639,1610612749,MIL,1610612739,CLE,2023-24,28,30,2024-01-26,58
3593,22300639,1610612739,CLE,1610612749,MIL,2023-24,30,28,2024-01-26,58
3595,22300640,1610612760,OKC,1610612740,NOP,2023-24,22,24,2024-01-26,46
3596,22300635,1610612745,HOU,1610612766,CHA,2023-24,30,28,2024-01-26,58
3589,22300638,1610612763,MEM,1610612753,ORL,2023-24,31,31,2024-01-26,62
3597,22300635,1610612766,CHA,1610612745,HOU,2023-24,28,30,2024-01-26,58
3568,22300645,1610612751,BKN,1610612745,HOU,2023-24,35,15,2024-01-27,50
3567,22300647,1610612762,UTA,1610612766,CHA,2023-24,47,24,2024-01-27,71
3569,22300645,1610612745,HOU,1610612751,BKN,2023-24,15,35,2024-01-27,50
3564,22300649,1610612759,SAS,1610612750,MIN,2023-24,23,36,2024-01-27,59
3565,22300649,1610612750,MIN,1610612759,SAS,2023-24,36,23,2024-01-27,59
3563,22300650,1610612744,GSW,1610612747,LAL,2023-24,30,33,2024-01-27,63
3562,22300650,1610612747,LAL,1610612744,GSW,2023-24,33,30,2024-01-27,63
3566,22300647,1610612766,CHA,1610612762,UTA,2023-24,24,47,2024-01-27,71
3570,22300646,1610612746,LAC,1610612738,BOS,2023-24,26,21,2024-01-27,47
3575,22300644,1610612755,PHI,1610612743,DEN,2023-24,27,31,2024-01-27,58
3572,22300642,1610612765,DET,1610612764,WAS,2023-24,33,36,2024-01-27,69
3571,22300646,1610612738,BOS,1610612746,LAC,2023-24,21,26,2024-01-27,47
3581,22300643,1610612748,MIA,1610612752,NYK,2023-24,30,27,2024-01-27,57
3580,22300643,1610612752,NYK,1610612748,MIA,2023-24,27,30,2024-01-27,57
3579,22300651,1610612758,SAC,1610612742,DAL,2023-24,29,25,2024-01-27,54
3578,22300651,1610612742,DAL,1610612758,SAC,2023-24,25,29,2024-01-27,54
3576,22300648,1610612749,MIL,1610612740,NOP,2023-24,36,32,2024-01-27,68
3577,22300648,1610612740,NOP,1610612749,MIL,2023-24,32,36,2024-01-27,68
3573,22300642,1610612764,WAS,1610612765,DET,2023-24,36,33,2024-01-27,69
3574,22300644,1610612743,DEN,1610612755,PHI,2023-24,31,27,2024-01-27,58
3561,22300652,1610612754,IND,1610612763,MEM,2023-24,23,27,2024-01-28,50
3552,22300653,1610612761,TOR,1610612737,ATL,2023-24,26,34,2024-01-28,60
3553,22300653,1610612737,ATL,1610612761,TOR,2023-24,34,26,2024-01-28,60
3554,22300655,1610612753,ORL,1610612756,PHX,2023-24,26,37,2024-01-28,63
3560,22300652,1610612763,MEM,1610612754,IND,2023-24,27,23,2024-01-28,50
3556,22300656,1610612757,POR,1610612741,CHI,2023-24,23,26,2024-01-28,49
3557,22300656,1610612741,CHI,1610612757,POR,2023-24,26,23,2024-01-28,49
3558,22300654,1610612760,OKC,1610612765,DET,2023-24,31,24,2024-01-28,55
3559,22300654,1610612765,DET,1610612760,OKC,2023-24,24,31,2024-01-28,55
3555,22300655,1610612756,PHX,1610612753,ORL,2023-24,37,26,2024-01-28,63
3537,22300657,1610612752,NYK,1610612766,CHA,2023-24,26,25,2024-01-29,51
3528,22300659,1610612740,NOP,1610612738,BOS,2023-24,36,25,2024-01-29,61
3529,22300659,1610612738,BOS,1610612740,NOP,2023-24,25,36,2024-01-29,61
3530,22300658,1610612746,LAC,1610612739,CLE,2023-24,25,28,2024-01-29,53
3531,22300658,1610612739,CLE,1610612746,LAC,2023-24,28,25,2024-01-29,53
3532,22300668,1610612755,PHI,1610612757,POR,2023-24,28,20,2024-01-29,48
3533,22300668,1610612757,POR,1610612755,PHI,2023-24,20,28,2024-01-29,48
3534,22300663,1610612763,MEM,1610612758,SAC,2023-24,33,18,2024-01-29,51
3535,22300663,1610612758,SAC,1610612763,MEM,2023-24,18,33,2024-01-29,51
3536,22300657,1610612766,CHA,1610612752,NYK,2023-24,25,26,2024-01-29,51
3538,22300661,1610612748,MIA,1610612756,PHX,2023-24,25,33,2024-01-29,58
3543,22300664,1610612760,OKC,1610612750,MIN,2023-24,28,29,2024-01-29,57
3540,22300666,1610612753,ORL,1610612742,DAL,2023-24,35,26,2024-01-29,61
3541,22300666,1610612742,DAL,1610612753,ORL,2023-24,26,35,2024-01-29,61
3542,22300664,1610612750,MIN,1610612760,OKC,2023-24,29,28,2024-01-29,57
3544,22300660,1610612762,UTA,1610612751,BKN,2023-24,28,43,2024-01-29,71
3545,22300660,1610612751,BKN,1610612762,UTA,2023-24,43,28,2024-01-29,71
3546,22300662,1610612747,LAL,1610612745,HOU,2023-24,31,42,2024-01-29,73
3547,22300662,1610612745,HOU,1610612747,LAL,2023-24,42,31,2024-01-29,73
3548,22300665,1610612764,WAS,1610612759,SAS,2023-24,25,35,2024-01-29,60
3549,22300665,1610612759,SAS,1610612764,WAS,2023-24,35,25,2024-01-29,60
3550,22300667,1610612749,MIL,1610612743,DEN,2023-24,26,25,2024-01-29,51
3551,22300667,1610612743,DEN,1610612749,MIL,2023-24,25,26,2024-01-29,51
3539,22300661,1610612756,PHX,1610612748,MIA,2023-24,33,25,2024-01-29,58
3520,22300669,1610612747,LAL,1610612737,ATL,2023-24,29,36,2024-01-30,65
3518,22300672,1610612761,TOR,1610612741,CHI,2023-24,27,31,2024-01-30,58
3521,22300669,1610612737,ATL,1610612747,LAL,2023-24,36,29,2024-01-30,65
3519,22300672,1610612741,CHI,1610612761,TOR,2023-24,31,27,2024-01-30,58
3523,22300670,1610612738,BOS,1610612754,IND,2023-24,36,26,2024-01-30,62
3524,22300673,1610612744,GSW,1610612755,PHI,2023-24,23,28,2024-01-30,51
3525,22300673,1610612755,PHI,1610612744,GSW,2023-24,28,23,2024-01-30,51
3526,22300671,1610612752,NYK,1610612762,UTA,2023-24,29,22,2024-01-30,51
3522,22300670,1610612754,IND,1610612738,BOS,2023-24,26,36,2024-01-30,62
3527,22300671,1610612762,UTA,1610612752,NYK,2023-24,22,29,2024-01-30,51
3498,22300676,1610612764,WAS,1610612746,LAC,2023-24,35,37,2024-01-31,72
3499,22300676,1610612746,LAC,1610612764,WAS,2023-24,37,35,2024-01-31,72
3500,22300679,1610612745,HOU,1610612740,NOP,2023-24,25,33,2024-01-31,58
3501,22300679,1610612740,NOP,1610612745,HOU,2023-24,33,25,2024-01-31,58
3502,22300678,1610612758,SAC,1610612748,MIA,2023-24,22,28,2024-01-31,50
3503,22300678,1610612748,MIA,1610612758,SAC,2023-24,28,22,2024-01-31,50
3504,22300683,1610612757,POR,1610612749,MIL,2023-24,37,38,2024-01-31,75
3505,22300683,1610612749,MIL,1610612757,POR,2023-24,38,37,2024-01-31,75
3506,22300675,1610612765,DET,1610612739,CLE,2023-24,23,30,2024-01-31,53
3516,22300680,1610612750,MIN,1610612742,DAL,2023-24,24,21,2024-01-31,45
3508,22300681,1610612759,SAS,1610612753,ORL,2023-24,30,27,2024-01-31,57
3509,22300681,1610612753,ORL,1610612759,SAS,2023-24,27,30,2024-01-31,57
3510,22300674,1610612766,CHA,1610612741,CHI,2023-24,27,28,2024-01-31,55
3511,22300674,1610612741,CHI,1610612766,CHA,2023-24,28,27,2024-01-31,55
3512,22300682,1610612743,DEN,1610612760,OKC,2023-24,28,19,2024-01-31,47
3513,22300682,1610612760,OKC,1610612743,DEN,2023-24,19,28,2024-01-31,47
3514,22300677,1610612751,BKN,1610612756,PHX,2023-24,30,30,2024-01-31,60
3515,22300677,1610612756,PHX,1610612751,BKN,2023-24,30,30,2024-01-31,60
3507,22300675,1610612739,CLE,1610612765,DET,2023-24,30,23,2024-01-31,53
3517,22300680,1610612742,DAL,1610612750,MIN,2023-24,21,24,2024-01-31,45
3490,22300686,1610612755,PHI,1610612762,UTA,2023-24,39,32,2024-02-01,71
3491,22300686,1610612762,UTA,1610612755,PHI,2023-24,32,39,2024-02-01,71
3492,22300684,1610612738,BOS,1610612747,LAL,2023-24,25,28,2024-02-01,53
3495,22300685,1610612754,IND,1610612752,NYK,2023-24,36,26,2024-02-01,62
3494,22300685,1610612752,NYK,1610612754,IND,2023-24,26,36,2024-02-01,62
3496,22300687,1610612763,MEM,1610612739,CLE,2023-24,27,27,2024-02-01,54
3497,22300687,1610612739,CLE,1610612763,MEM,2023-24,27,27,2024-02-01,54
3493,22300684,1610612747,LAL,1610612738,BOS,2023-24,28,25,2024-02-01,53
3470,22300691,1610612758,SAC,1610612754,IND,2023-24,38,39,2024-02-02,77
3471,22300691,1610612754,IND,1610612758,SAC,2023-24,39,38,2024-02-02,77
3472,22300697,1610612743,DEN,1610612757,POR,2023-24,33,20,2024-02-02,53
3473,22300697,1610612757,POR,1610612743,DEN,2023-24,20,33,2024-02-02,53
3474,22300693,1610612744,GSW,1610612763,MEM,2023-24,24,23,2024-02-02,47
3475,22300693,1610612763,MEM,1610612744,GSW,2023-24,23,24,2024-02-02,47
3476,22300696,1610612740,NOP,1610612759,SAS,2023-24,24,33,2024-02-02,57
3477,22300696,1610612759,SAS,1610612740,NOP,2023-24,33,24,2024-02-02,57
3478,22300695,1610612766,CHA,1610612760,OKC,2023-24,19,39,2024-02-02,58
3480,22300692,1610612745,HOU,1610612761,TOR,2023-24,37,23,2024-02-02,60
3481,22300692,1610612761,TOR,1610612745,HOU,2023-24,23,37,2024-02-02,60
3482,22300694,1610612753,ORL,1610612750,MIN,2023-24,26,38,2024-02-02,64
3483,22300694,1610612750,MIN,1610612753,ORL,2023-24,38,26,2024-02-02,64
3484,22300688,1610612746,LAC,1610612765,DET,2023-24,27,33,2024-02-02,60
3485,22300688,1610612765,DET,1610612746,LAC,2023-24,33,27,2024-02-02,60
3486,22300690,1610612737,ATL,1610612756,PHX,2023-24,33,30,2024-02-02,63
3488,22300689,1610612764,WAS,1610612748,MIA,2023-24,33,31,2024-02-02,64
3489,22300689,1610612748,MIA,1610612764,WAS,2023-24,31,33,2024-02-02,64
3479,22300695,1610612760,OKC,1610612766,CHA,2023-24,39,19,2024-02-02,58
3487,22300690,1610612756,PHX,1610612737,ATL,2023-24,30,33,2024-02-02,63
3464,22300698,1610612751,BKN,1610612755,PHI,2023-24,38,22,2024-02-03,60
3469,22300701,1610612747,LAL,1610612752,NYK,2023-24,27,25,2024-02-03,52
3458,22300699,1610612737,ATL,1610612744,GSW,2023-24,28,33,2024-02-03,61
3459,22300699,1610612744,GSW,1610612737,ATL,2023-24,33,28,2024-02-03,61
3461,22300700,1610612741,CHI,1610612758,SAC,2023-24,25,32,2024-02-03,57
3462,22300702,1610612749,MIL,1610612742,DAL,2023-24,20,44,2024-02-03,64
3463,22300702,1610612742,DAL,1610612749,MIL,2023-24,44,20,2024-02-03,64
3460,22300700,1610612758,SAC,1610612741,CHI,2023-24,32,25,2024-02-03,57
3465,22300698,1610612755,PHI,1610612751,BKN,2023-24,22,38,2024-02-03,60
3466,22300703,1610612759,SAS,1610612739,CLE,2023-24,25,30,2024-02-03,55
3467,22300703,1610612739,CLE,1610612759,SAS,2023-24,30,25,2024-02-03,55
3468,22300701,1610612752,NYK,1610612747,LAL,2023-24,25,27,2024-02-03,52
3447,22300709,1610612745,HOU,1610612750,MIN,2023-24,23,31,2024-02-04,54
3441,22300704,1610612765,DET,1610612753,ORL,2023-24,29,24,2024-02-04,53
3442,22300711,1610612762,UTA,1610612749,MIL,2023-24,32,26,2024-02-04,58
3443,22300711,1610612749,MIL,1610612762,UTA,2023-24,26,32,2024-02-04,58
3444,22300712,1610612757,POR,1610612743,DEN,2023-24,37,25,2024-02-04,62
3445,22300712,1610612743,DEN,1610612757,POR,2023-24,25,37,2024-02-04,62
3446,22300709,1610612750,MIN,1610612745,HOU,2023-24,31,23,2024-02-04,54
3440,22300704,1610612753,ORL,1610612765,DET,2023-24,24,29,2024-02-04,53
3448,22300705,1610612756,PHX,1610612764,WAS,2023-24,42,28,2024-02-04,70
3452,22300707,1610612754,IND,1610612766,CHA,2023-24,26,13,2024-02-04,39
3450,22300710,1610612760,OKC,1610612761,TOR,2023-24,23,33,2024-02-04,56
3451,22300710,1610612761,TOR,1610612760,OKC,2023-24,33,23,2024-02-04,56
3453,22300707,1610612766,CHA,1610612754,IND,2023-24,13,26,2024-02-04,39
3454,22300706,1610612738,BOS,1610612763,MEM,2023-24,29,20,2024-02-04,49
3455,22300706,1610612763,MEM,1610612738,BOS,2023-24,20,29,2024-02-04,49
3456,22300708,1610612748,MIA,1610612746,LAC,2023-24,22,19,2024-02-04,41
3457,22300708,1610612746,LAC,1610612748,MIA,2023-24,19,22,2024-02-04,41
3449,22300705,1610612764,WAS,1610612756,PHX,2023-24,28,42,2024-02-04,70
3433,22300716,1610612746,LAC,1610612737,ATL,2023-24,37,28,2024-02-05,65
3428,22300714,1610612739,CLE,1610612758,SAC,2023-24,39,34,2024-02-05,73
3429,22300714,1610612758,SAC,1610612739,CLE,2023-24,34,39,2024-02-05,73
3430,22300713,1610612766,CHA,1610612747,LAL,2023-24,29,37,2024-02-05,66
3432,22300716,1610612737,ATL,1610612746,LAC,2023-24,28,37,2024-02-05,65
3434,22300715,1610612742,DAL,1610612755,PHI,2023-24,26,33,2024-02-05,59
3431,22300713,1610612747,LAL,1610612766,CHA,2023-24,37,29,2024-02-05,66
3436,22300717,1610612751,BKN,1610612744,GSW,2023-24,23,20,2024-02-05,43
3437,22300717,1610612744,GSW,1610612751,BKN,2023-24,20,23,2024-02-05,43
3435,22300715,1610612755,PHI,1610612742,DAL,2023-24,33,26,2024-02-05,59
3438,22300718,1610612761,TOR,1610612740,NOP,2023-24,19,36,2024-02-05,55
3439,22300718,1610612740,NOP,1610612761,TOR,2023-24,36,19,2024-02-05,55
3414,22300725,1610612756,PHX,1610612749,MIL,2023-24,22,23,2024-02-06,45
3415,22300725,1610612749,MIL,1610612756,PHX,2023-24,23,22,2024-02-06,45
3416,22300723,1610612750,MIN,1610612741,CHI,2023-24,33,22,2024-02-06,55
3417,22300723,1610612741,CHI,1610612750,MIN,2023-24,22,33,2024-02-06,55
3418,22300724,1610612760,OKC,1610612762,UTA,2023-24,33,28,2024-02-06,61
3419,22300724,1610612762,UTA,1610612760,OKC,2023-24,28,33,2024-02-06,61
3420,22300721,1610612753,ORL,1610612748,MIA,2023-24,19,26,2024-02-06,45
3421,22300721,1610612748,MIA,1610612753,ORL,2023-24,26,19,2024-02-06,45
3422,22300722,1610612752,NYK,1610612763,MEM,2023-24,33,24,2024-02-06,57
3423,22300722,1610612763,MEM,1610612752,NYK,2023-24,24,33,2024-02-06,57
3424,22300719,1610612745,HOU,1610612754,IND,2023-24,39,41,2024-02-06,80
3425,22300719,1610612754,IND,1610612745,HOU,2023-24,41,39,2024-02-06,80
3426,22300720,1610612751,BKN,1610612742,DAL,2023-24,24,31,2024-02-06,55
