GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP
22200114,1610612759,SAS,1610612761,TOR,2022-23,31,32,63,29.428571428571427,20.5,29.571428571428573,25.0,91.57142857142857,86.42857142857143
22200114,1610612761,TOR,1610612759,SAS,2022-23,32,31,63,29.571428571428573,25.0,29.428571428571427,20.5,86.42857142857143,91.57142857142857
22200115,1610612742,DAL,1610612762,UTA,2022-23,23,35,58,31.0,27.0,25.125,20.0,84.33333333333333,92.75
22200115,1610612762,UTA,1610612742,DAL,2022-23,35,23,58,25.125,20.0,31.0,27.0,92.75,84.33333333333333
22200116,1610612757,POR,1610612763,MEM,2022-23,23,30,53,29.166666666666668,24.0,27.857142857142858,21.0,84.16666666666667,93.0
22200116,1610612763,MEM,1610612757,POR,2022-23,30,23,53,27.857142857142858,21.0,29.166666666666668,24.0,93.0,84.16666666666667
22200117,1610612747,LAL,1610612740,NOP,2022-23,23,27,50,23.666666666666668,22.0,29.33333333333333,21.0,92.5,91.33333333333333
22200117,1610612740,NOP,1610612747,LAL,2022-23,27,23,50,29.33333333333333,21.0,23.666666666666668,22.0,91.33333333333333,92.5
22200118,1610612753,ORL,1610612744,GSW,2022-23,30,30,60,28.5,23.0,30.25,23.5,85.125,91.625
22200118,1610612744,GSW,1610612753,ORL,2022-23,30,30,60,30.25,23.5,28.5,23.0,91.625,85.125
22200119,1610612760,OKC,1610612743,DEN,2022-23,29,42,71,26.571428571428573,20.0,31.571428571428573,27.0,96.57142857142857,88.28571428571429
22200119,1610612743,DEN,1610612760,OKC,2022-23,42,29,71,31.571428571428573,27.0,26.571428571428573,20.0,88.28571428571429,96.57142857142857
22200120,1610612739,CLE,1610612765,DET,2022-23,24,21,45,31.285714285714285,26.0,26.22222222222222,18.5,88.71428571428571,88.66666666666667
22200120,1610612765,DET,1610612739,CLE,2022-23,21,24,45,26.22222222222222,18.5,31.285714285714285,26.0,88.66666666666667,88.71428571428571
22200121,1610612754,IND,1610612748,MIA,2022-23,28,29,57,25.75,20.5,29.22222222222222,22.5,92.75,85.77777777777777
22200121,1610612748,MIA,1610612754,IND,2022-23,29,28,57,29.22222222222222,22.5,25.75,20.5,85.77777777777777,92.75
22200122,1610612752,NYK,1610612755,PHI,2022-23,21,22,43,29.285714285714285,23.5,28.666666666666668,24.5,95.57142857142857,81.55555555555556
22200122,1610612755,PHI,1610612752,NYK,2022-23,22,21,43,28.666666666666668,24.5,29.285714285714285,23.5,81.55555555555556,95.57142857142857
22200123,1610612764,WAS,1610612751,BKN,2022-23,28,38,66,27.875,20.5,25.625,17.0,85.875,83.875
22200123,1610612751,BKN,1610612764,WAS,2022-23,38,28,66,25.625,17.0,27.875,20.5,83.875,85.875
22200124,1610612741,CHI,1610612738,BOS,2022-23,31,26,57,28.22222222222222,23.5,32.0,25.5,87.33333333333333,86.0
22200124,1610612738,BOS,1610612741,CHI,2022-23,26,31,57,32.0,25.5,28.22222222222222,23.5,86.0,87.33333333333333
22200125,1610612763,MEM,1610612766,CHA,2022-23,41,24,65,28.125,21.0,28.375,20.5,91.75,93.0
22200125,1610612766,CHA,1610612763,MEM,2022-23,24,41,65,28.375,20.5,28.125,21.0,93.0,91.75
22200126,1610612759,SAS,1610612746,LAC,2022-23,18,28,46,29.625,20.5,26.625,18.0,91.875,83.125
22200126,1610612746,LAC,1610612759,SAS,2022-23,28,18,46,26.625,18.0,29.625,20.5,83.125,91.875
22200127,1610612761,TOR,1610612742,DAL,2022-23,29,31,60,29.875,25.0,29.857142857142858,24.0,88.875,84.28571428571429
22200127,1610612742,DAL,1610612761,TOR,2022-23,31,29,60,29.857142857142858,24.0,29.875,25.0,84.28571428571429,88.875
22200128,1610612740,NOP,1610612744,GSW,2022-23,26,27,53,29.0,21.0,30.22222222222222,23.5,92.85714285714286,92.22222222222223
22200128,1610612744,GSW,1610612740,NOP,2022-23,27,26,53,30.22222222222222,23.5,29.0,21.0,92.22222222222223,92.85714285714286
22200129,1610612750,MIN,1610612749,MIL,2022-23,26,34,60,30.625,21.5,31.285714285714285,25.5,92.5,91.0
22200129,1610612749,MIL,1610612750,MIN,2022-23,34,26,60,31.285714285714285,25.5,30.625,21.5,91.0,92.5
22200130,1610612757,POR,1610612756,PHX,2022-23,25,28,53,28.285714285714285,23.0,28.0,22.5,84.85714285714286,89.85714285714286
22200130,1610612756,PHX,1610612757,POR,2022-23,28,25,53,28.0,22.5,28.285714285714285,23.0,89.85714285714286,84.85714285714286
22200131,1610612762,UTA,1610612747,LAL,2022-23,40,34,74,26.22222222222222,20.0,23.571428571428573,22.0,91.77777777777777,93.28571428571429
22200131,1610612747,LAL,1610612762,UTA,2022-23,34,40,74,23.571428571428573,22.0,26.22222222222222,20.0,93.28571428571429,91.77777777777777
22200132,1610612758,SAC,1610612753,ORL,2022-23,25,33,58,28.714285714285715,23.5,28.666666666666668,23.0,85.71428571428571,84.33333333333333
22200132,1610612753,ORL,1610612758,SAC,2022-23,33,25,58,28.666666666666668,23.0,28.714285714285715,23.5,84.33333333333333,85.71428571428571
22200133,1610612766,CHA,1610612751,BKN,2022-23,21,30,51,27.88888888888889,20.5,27.0,17.0,92.22222222222223,84.55555555555556
22200133,1610612751,BKN,1610612766,CHA,2022-23,30,21,51,27.0,17.0,27.88888888888889,20.5,84.55555555555556,92.22222222222223
22200134,1610612740,NOP,1610612737,ATL,2022-23,28,29,57,28.625,21.0,28.125,20.0,91.375,93.375
22200134,1610612737,ATL,1610612740,NOP,2022-23,29,28,57,28.125,20.0,28.625,21.0,93.375,91.375
22200135,1610612738,BOS,1610612752,NYK,2022-23,32,29,61,31.25,25.0,28.25,22.0,85.625,93.625
22200135,1610612752,NYK,1610612738,BOS,2022-23,29,32,61,28.25,22.0,31.25,25.0,93.625,85.625
22200136,1610612760,OKC,1610612749,MIL,2022-23,34,34,68,26.875,20.0,31.625,25.5,96.125,90.25
22200136,1610612749,MIL,1610612760,OKC,2022-23,34,34,68,31.625,25.5,26.875,20.0,90.25,96.125
22200137,1610612750,MIN,1610612745,HOU,2022-23,40,34,74,30.11111111111111,21.5,23.444444444444443,20.5,92.44444444444444,91.66666666666667
22200137,1610612745,HOU,1610612750,MIN,2022-23,34,40,74,23.444444444444443,20.5,30.11111111111111,21.5,91.66666666666667,92.44444444444444
22200138,1610612743,DEN,1610612759,SAS,2022-23,40,27,67,32.875,27.0,28.33333333333333,18.5,87.75,91.44444444444444
22200138,1610612759,SAS,1610612743,DEN,2022-23,27,40,67,28.33333333333333,18.5,32.875,27.0,91.44444444444444,87.75
22200139,1610612756,PHX,1610612757,POR,2022-23,35,26,61,28.0,22.5,27.875,23.0,89.0,84.875
22200139,1610612757,POR,1610612756,PHX,2022-23,26,35,61,27.875,23.0,28.0,22.5,84.875,89.0
22200140,1610612739,CLE,1610612747,LAL,2022-23,30,36,66,30.375,23.0,24.875,22.0,87.75,92.0
22200140,1610612747,LAL,1610612739,CLE,2022-23,36,30,66,24.875,22.0,30.375,23.0,92.0,87.75
22200141,1610612761,TOR,1610612741,CHI,2022-23,21,30,51,29.77777777777778,25.0,28.5,23.5,88.77777777777777,86.9
22200141,1610612741,CHI,1610612761,TOR,2022-23,30,21,51,28.5,23.5,29.77777777777778,25.0,86.9,88.77777777777777
22200142,1610612763,MEM,1610612764,WAS,2022-23,24,25,49,29.55555555555556,21.0,27.88888888888889,20.5,92.44444444444444,85.55555555555556
22200142,1610612764,WAS,1610612763,MEM,2022-23,25,24,49,27.88888888888889,20.5,29.55555555555556,21.0,85.55555555555556,92.44444444444444
22200143,1610612746,LAC,1610612762,UTA,2022-23,29,29,58,26.77777777777778,18.0,27.6,20.0,82.77777777777777,92.9
22200143,1610612762,UTA,1610612746,LAC,2022-23,29,29,58,27.6,20.0,26.77777777777778,18.0,92.9,82.77777777777777
22200144,1610612764,WAS,1610612766,CHA,2022-23,26,18,44,27.6,20.0,27.2,20.0,86.6,91.6
22200144,1610612766,CHA,1610612764,WAS,2022-23,18,26,44,27.2,20.0,27.6,20.0,91.6,86.6
22200145,1610612745,HOU,1610612753,ORL,2022-23,33,30,63,24.5,20.5,29.1,23.0,90.9,85.1
22200145,1610612753,ORL,1610612745,HOU,2022-23,30,33,63,29.1,23.0,24.5,20.5,85.1,90.9
22200146,1610612765,DET,1610612760,OKC,2022-23,28,33,61,25.7,18.5,27.666666666666668,20.0,88.1,94.77777777777777
22200146,1610612760,OKC,1610612765,DET,2022-23,33,28,61,27.666666666666668,20.0,25.7,18.5,94.77777777777777,88.1
22200147,1610612754,IND,1610612740,NOP,2022-23,32,30,62,26.0,20.5,28.55555555555556,21.0,91.33333333333333,93.22222222222223
22200147,1610612740,NOP,1610612754,IND,2022-23,30,32,62,28.55555555555556,21.0,26.0,20.5,93.22222222222223,91.33333333333333
22200148,1610612755,PHI,1610612756,PHX,2022-23,33,20,53,28.0,23.0,28.77777777777778,22.5,83.2,88.22222222222223
22200148,1610612756,PHX,1610612755,PHI,2022-23,20,33,53,28.77777777777778,22.5,28.0,23.0,88.22222222222223,83.2
22200149,1610612737,ATL,1610612749,MIL,2022-23,25,36,61,28.22222222222222,20.0,31.88888888888889,25.5,94.44444444444444,90.22222222222223
22200149,1610612749,MIL,1610612737,ATL,2022-23,36,25,61,31.88888888888889,25.5,28.22222222222222,20.0,90.22222222222223,94.44444444444444
22200150,1610612748,MIA,1610612757,POR,2022-23,28,28,56,29.2,22.5,27.666666666666668,23.0,85.3,84.22222222222223
22200150,1610612757,POR,1610612748,MIA,2022-23,28,28,56,27.666666666666668,23.0,29.2,22.5,84.22222222222223,85.3
22200151,1610612741,CHI,1610612761,TOR,2022-23,30,27,57,28.7,23.5,28.9,22.5,86.4,90.2
22200151,1610612761,TOR,1610612741,CHI,2022-23,27,30,57,28.9,22.5,28.7,23.5,90.2,86.4
22200152,1610612738,BOS,1610612763,MEM,2022-23,28,34,62,31.33333333333333,25.0,29.0,20.5,85.88888888888889,92.3
22200152,1610612763,MEM,1610612738,BOS,2022-23,34,28,62,29.0,20.5,31.33333333333333,25.0,92.3,85.88888888888889
22200153,1610612750,MIN,1610612752,NYK,2022-23,29,38,67,31.1,21.5,28.33333333333333,22.0,91.2,93.22222222222223
22200153,1610612752,NYK,1610612750,MIN,2022-23,38,29,67,28.33333333333333,22.0,31.1,21.5,93.22222222222223,91.2
22200154,1610612759,SAS,1610612743,DEN,2022-23,28,28,56,28.2,18.5,33.666666666666664,27.0,90.3,87.66666666666667
22200154,1610612743,DEN,1610612759,SAS,2022-23,28,28,56,33.666666666666664,27.0,28.2,18.5,87.66666666666667,90.3
22200155,1610612751,BKN,1610612742,DAL,2022-23,34,29,63,27.3,17.0,30.0,24.0,84.5,83.375
22200155,1610612742,DAL,1610612751,BKN,2022-23,29,34,63,30.0,24.0,27.3,17.0,83.375,84.5
22200156,1610612744,GSW,1610612758,SAC,2022-23,29,31,60,29.9,23.5,28.25,23.5,90.1,86.625
22200156,1610612758,SAC,1610612744,GSW,2022-23,31,29,60,28.25,23.5,29.9,23.5,86.625,90.1
22200157,1610612762,UTA,1610612747,LAL,2022-23,42,34,76,26.8,20.0,26.11111111111111,22.0,92.1,91.44444444444444
22200157,1610612747,LAL,1610612762,UTA,2022-23,34,42,76,26.11111111111111,22.0,26.8,20.0,91.44444444444444,92.1
22200158,1610612739,CLE,1610612746,LAC,2022-23,37,31,68,30.33333333333333,23.0,27.0,18.0,87.33333333333333,83.2
22200158,1610612746,LAC,1610612739,CLE,2022-23,31,37,68,27.0,18.0,30.33333333333333,23.0,83.2,87.33333333333333
22200159,1610612766,CHA,1610612757,POR,2022-23,30,25,55,25.2,18.5,27.7,23.0,92.3,83.0
22200159,1610612757,POR,1610612766,CHA,2022-23,25,30,55,27.7,23.0,25.2,18.5,83.0,92.3
22200160,1610612754,IND,1610612743,DEN,2022-23,27,35,62,26.6,20.5,33.1,27.0,90.8,87.7
22200160,1610612743,DEN,1610612754,IND,2022-23,35,27,62,33.1,27.0,26.6,20.5,87.7,90.8
22200161,1610612753,ORL,1610612742,DAL,2022-23,24,28,52,29.3,23.0,29.88888888888889,24.0,84.7,82.11111111111111
22200161,1610612742,DAL,1610612753,ORL,2022-23,28,24,52,29.88888888888889,24.0,29.3,23.0,82.11111111111111,84.7
22200162,1610612737,ATL,1610612762,UTA,2022-23,22,26,48,27.9,20.0,28.4,20.0,94.9,90.5
22200162,1610612762,UTA,1610612737,ATL,2022-23,26,22,48,28.4,20.0,27.9,20.0,90.5,94.9
22200163,1610612765,DET,1610612738,BOS,2022-23,21,29,50,26.8,20.5,31.0,25.0,88.0,85.5
22200163,1610612738,BOS,1610612765,DET,2022-23,29,21,50,31.0,25.0,26.8,20.5,85.5,88.0
22200164,1610612752,NYK,1610612751,BKN,2022-23,22,38,60,29.3,22.0,29.3,21.5,92.8,83.6
22200164,1610612751,BKN,1610612752,NYK,2022-23,38,22,60,29.3,21.5,29.3,22.0,83.6,92.8
22200165,1610612745,HOU,1610612761,TOR,2022-23,37,29,66,25.8,21.0,28.8,22.5,89.8,90.1
22200165,1610612761,TOR,1610612745,HOU,2022-23,29,37,66,28.8,22.5,25.8,21.0,90.1,89.8
22200166,1610612740,NOP,1610612741,CHI,2022-23,22,22,44,28.7,21.0,28.7,23.5,93.6,86.5
22200166,1610612741,CHI,1610612740,NOP,2022-23,22,22,44,28.7,23.5,28.7,21.0,86.5,93.6
22200167,1610612756,PHX,1610612750,MIN,2022-23,39,25,64,27.9,20.5,30.5,21.5,86.7,89.9
22200167,1610612750,MIN,1610612756,PHX,2022-23,25,39,64,30.5,21.5,27.9,20.5,89.9,86.7
22200168,1610612760,OKC,1610612749,MIL,2022-23,27,27,54,28.2,20.0,32.3,25.5,95.5,89.9
22200168,1610612749,MIL,1610612760,OKC,2022-23,27,27,54,32.3,25.5,28.2,20.0,89.9,95.5
22200169,1610612759,SAS,1610612763,MEM,2022-23,32,38,70,28.8,18.5,29.9,20.5,88.6,90.6
22200169,1610612763,MEM,1610612759,SAS,2022-23,38,32,70,29.9,20.5,28.8,18.5,90.6,88.6
22200170,1610612747,LAL,1610612746,LAC,2022-23,21,38,59,26.9,22.0,26.6,18.0,90.5,83.1
22200170,1610612746,LAC,1610612747,LAL,2022-23,38,21,59,26.6,18.0,26.9,22.0,83.1,90.5
22200171,1610612758,SAC,1610612739,CLE,2022-23,34,29,63,28.55555555555556,23.5,31.0,23.0,87.11111111111111,86.9
22200171,1610612739,CLE,1610612758,SAC,2022-23,29,34,63,31.0,23.0,28.55555555555556,23.5,86.9,87.11111111111111
22200172,1610612764,WAS,1610612742,DAL,2022-23,28,34,62,26.6,20.0,29.7,24.0,85.4,82.4
22200172,1610612742,DAL,1610612764,WAS,2022-23,34,28,62,29.7,24.0,26.6,20.0,82.4,85.4
22200173,1610612755,PHI,1610612737,ATL,2022-23,20,29,49,28.4,23.0,27.5,20.0,83.2,96.8
22200173,1610612737,ATL,1610612755,PHI,2022-23,29,20,49,27.5,20.0,28.4,23.0,96.8,83.2
22200174,1610612748,MIA,1610612766,CHA,2022-23,32,27,59,28.7,22.5,25.8,18.5,85.7,91.7
22200174,1610612766,CHA,1610612748,MIA,2022-23,27,32,59,25.8,18.5,28.7,22.5,91.7,85.7
22200175,1610612757,POR,1610612740,NOP,2022-23,27,27,54,27.0,23.0,27.7,20.0,81.7,91.8
22200175,1610612740,NOP,1610612757,POR,2022-23,27,27,54,27.7,20.0,27.0,23.0,91.8,81.7
22200176,1610612743,DEN,1610612738,BOS,2022-23,25,33,58,33.6,27.0,31.5,26.5,88.2,86.1
22200176,1610612738,BOS,1610612743,DEN,2022-23,33,25,58,31.5,26.5,33.6,27.0,86.1,88.2
22200177,1610612756,PHX,1610612753,ORL,2022-23,23,30,53,29.4,20.5,29.0,23.0,87.9,84.0
22200177,1610612753,ORL,1610612756,PHX,2022-23,30,23,53,29.0,23.0,29.4,20.5,84.0,87.9
22200178,1610612765,DET,1610612752,NYK,2022-23,26,30,56,26.9,21.0,29.2,21.5,87.9,90.6
22200178,1610612752,NYK,1610612765,DET,2022-23,30,26,56,29.2,21.5,26.9,21.0,90.6,87.9
22200179,1610612760,OKC,1610612761,TOR,2022-23,29,24,53,28.7,20.5,29.3,23.5,96.7,91.9
22200179,1610612761,TOR,1610612760,OKC,2022-23,24,29,53,29.3,23.5,28.7,20.5,91.9,96.7
22200180,1610612759,SAS,1610612749,MIL,2022-23,31,27,58,28.4,18.5,32.0,25.5,90.3,92.1
22200180,1610612749,MIL,1610612759,SAS,2022-23,27,31,58,32.0,25.5,28.4,18.5,92.1,90.3
22200181,1610612763,MEM,1610612750,MIN,2022-23,33,30,63,31.1,20.5,28.9,21.5,90.6,87.0
22200181,1610612750,MIN,1610612763,MEM,2022-23,30,33,63,28.9,21.5,31.1,20.5,87.0,90.6
22200182,1610612744,GSW,1610612739,CLE,2022-23,25,25,50,30.3,23.5,31.7,26.5,89.0,87.8
22200182,1610612739,CLE,1610612744,GSW,2022-23,25,25,50,31.7,26.5,30.3,23.5,87.8,89.0
22200183,1610612747,LAL,1610612758,SAC,2022-23,23,23,46,26.8,21.5,29.1,23.5,89.9,86.0
22200183,1610612758,SAC,1610612747,LAL,2022-23,23,23,46,29.1,23.5,26.8,21.5,86.0,89.9
22200184,1610612751,BKN,1610612746,LAC,2022-23,24,19,43,30.3,21.5,27.5,18.0,84.3,83.1
22200184,1610612746,LAC,1610612751,BKN,2022-23,19,24,43,27.5,18.0,30.3,21.5,83.1,84.3
22200185,1610612762,UTA,1610612764,WAS,2022-23,30,28,58,28.4,20.0,26.8,20.0,90.1,85.8
22200185,1610612764,WAS,1610612762,UTA,2022-23,28,30,58,26.8,20.0,28.4,20.0,85.8,90.1
22200186,1610612765,DET,1610612738,BOS,2022-23,29,30,59,26.0,21.0,31.8,26.5,86.4,87.2
22200186,1610612738,BOS,1610612765,DET,2022-23,30,29,59,31.8,26.5,26.0,21.0,87.2,86.4
22200187,1610612754,IND,1610612761,TOR,2022-23,28,26,54,26.8,20.5,28.4,22.5,90.7,92.0
22200187,1610612761,TOR,1610612754,IND,2022-23,26,28,54,28.4,22.5,26.8,20.5,92.0,90.7
22200188,1610612755,PHI,1610612737,ATL,2022-23,37,24,61,28.0,21.0,28.5,21.5,83.2,96.7
22200188,1610612737,ATL,1610612755,PHI,2022-23,24,37,61,28.5,21.5,28.0,21.0,96.7,83.2
22200189,1610612766,CHA,1610612748,MIA,2022-23,33,34,67,26.3,18.5,29.7,23.0,91.5,85.5
22200189,1610612748,MIA,1610612766,CHA,2022-23,34,33,67,29.7,23.0,26.3,18.5,85.5,91.5
22200190,1610612757,POR,1610612742,DAL,2022-23,25,35,60,27.2,23.0,29.9,24.0,82.0,83.5
22200190,1610612742,DAL,1610612757,POR,2022-23,35,25,60,29.9,24.0,27.2,23.0,83.5,82.0
22200191,1610612745,HOU,1610612740,NOP,2022-23,26,34,60,26.3,21.0,26.9,20.0,88.9,90.8
22200191,1610612740,NOP,1610612745,HOU,2022-23,34,26,60,26.9,20.0,26.3,21.0,90.8,88.9
22200192,1610612752,NYK,1610612760,OKC,2022-23,48,36,84,29.2,21.5,28.7,20.5,90.5,96.6
22200192,1610612760,OKC,1610612752,NYK,2022-23,36,48,84,28.7,20.5,29.2,21.5,96.6,90.5
22200193,1610612750,MIN,1610612739,CLE,2022-23,40,20,60,28.8,21.5,30.8,24.5,86.1,88.5
22200193,1610612739,CLE,1610612750,MIN,2022-23,20,40,60,30.8,24.5,28.8,21.5,88.5,86.1
22200194,1610612764,WAS,1610612763,MEM,2022-23,23,19,42,26.5,20.0,32.7,25.0,85.9,91.5
22200194,1610612763,MEM,1610612764,WAS,2022-23,19,23,42,32.7,25.0,26.5,20.0,91.5,85.9
22200195,1610612755,PHI,1610612762,UTA,2022-23,26,30,56,29.2,21.0,29.6,22.5,82.8,90.2
22200195,1610612762,UTA,1610612755,PHI,2022-23,30,26,56,29.6,22.5,29.2,21.0,90.2,82.8
22200196,1610612741,CHI,1610612743,DEN,2022-23,20,32,52,28.4,22.0,32.1,25.5,86.8,88.8
22200196,1610612743,DEN,1610612741,CHI,2022-23,32,20,52,32.1,25.5,28.4,22.0,88.8,86.8
22200197,1610612744,GSW,1610612758,SAC,2022-23,39,26,65,29.4,23.5,29.1,23.5,88.4,86.2
22200197,1610612758,SAC,1610612744,GSW,2022-23,26,39,65,29.1,23.5,29.4,23.5,86.2,88.4
22200198,1610612747,LAL,1610612751,BKN,2022-23,26,22,48,26.8,21.5,29.3,21.5,89.3,83.9
22200198,1610612751,BKN,1610612747,LAL,2022-23,22,26,48,29.3,21.5,26.8,21.5,83.9,89.3
22200199,1610612765,DET,1610612761,TOR,2022-23,23,27,50,26.4,21.0,28.3,22.5,86.5,92.8
22200199,1610612761,TOR,1610612765,DET,2022-23,27,23,50,28.3,22.5,26.4,21.0,92.8,86.5
22200200,1610612766,CHA,1610612753,ORL,2022-23,31,23,54,26.6,18.5,28.7,23.0,90.6,82.7
22200200,1610612753,ORL,1610612766,CHA,2022-23,23,31,54,28.7,23.0,26.6,18.5,82.7,90.6
22200201,1610612760,OKC,1610612738,BOS,2022-23,35,32,67,30.5,25.0,31.2,26.5,96.0,87.6
22200201,1610612738,BOS,1610612760,OKC,2022-23,32,35,67,31.2,26.5,30.5,25.0,87.6,96.0
22200202,1610612748,MIA,1610612756,PHX,2022-23,35,31,66,29.3,23.0,28.9,20.5,87.2,88.0
22200202,1610612756,PHX,1610612748,MIA,2022-23,31,35,66,28.9,20.5,29.3,23.0,88.0,87.2
22200203,1610612745,HOU,1610612746,LAC,2022-23,23,31,54,26.6,21.0,27.6,18.5,87.5,83.4
22200203,1610612746,LAC,1610612745,HOU,2022-23,31,23,54,27.6,18.5,26.6,21.0,83.4,87.5
22200204,1610612749,MIL,1610612737,ATL,2022-23,24,29,53,30.6,25.5,27.9,21.5,93.4,96.1
22200204,1610612737,ATL,1610612749,MIL,2022-23,29,24,53,27.9,21.5,30.6,25.5,96.1,93.4
22200205,1610612744,GSW,1610612759,SAS,2022-23,33,26,59,29.4,23.5,29.6,22.0,88.7,89.9
22200205,1610612759,SAS,1610612744,GSW,2022-23,26,33,59,29.6,22.0,29.4,23.5,89.9,88.7
22200206,1610612740,NOP,1610612763,MEM,2022-23,32,35,67,27.9,20.0,30.7,21.5,89.2,91.7
22200206,1610612763,MEM,1610612740,NOP,2022-23,35,32,67,30.7,21.5,27.9,20.0,91.7,89.2
22200207,1610612746,LAC,1610612742,DAL,2022-23,15,30,45,28.9,21.5,29.5,24.0,83.2,82.6
22200207,1610612742,DAL,1610612746,LAC,2022-23,30,15,45,29.5,24.0,28.9,21.5,82.6,83.2
22200208,1610612752,NYK,1610612762,UTA,2022-23,23,27,50,30.6,21.5,30.4,23.5,90.9,90.6
22200208,1610612762,UTA,1610612752,NYK,2022-23,27,23,50,30.4,23.5,30.6,21.5,90.6,90.9
22200209,1610612757,POR,1610612759,SAS,2022-23,30,29,59,26.5,23.0,28.3,22.0,81.6,89.4
22200209,1610612759,SAS,1610612757,POR,2022-23,29,30,59,28.3,22.0,26.5,23.0,89.4,81.6
22200210,1610612751,BKN,1610612758,SAC,2022-23,30,36,66,29.5,22.5,29.1,23.5,83.3,86.8
22200210,1610612758,SAC,1610612751,BKN,2022-23,36,30,66,29.1,23.5,29.5,22.5,86.8,83.3
22200211,1610612754,IND,1610612766,CHA,2022-23,27,27,54,27.0,20.5,27.8,19.5,88.5,90.8
22200211,1610612766,CHA,1610612754,IND,2022-23,27,27,54,27.8,19.5,27.0,20.5,90.8,88.5
22200212,1610612753,ORL,1610612750,MIN,2022-23,24,42,66,28.2,22.5,30.0,21.5,82.9,85.7
22200212,1610612750,MIN,1610612753,ORL,2022-23,42,24,66,30.0,21.5,28.2,22.5,85.7,82.9
22200213,1610612764,WAS,1610612760,OKC,2022-23,37,29,66,26.0,19.0,31.7,27.0,86.0,94.8
22200213,1610612760,OKC,1610612764,WAS,2022-23,29,37,66,31.7,27.0,26.0,19.0,94.8,86.0
22200214,1610612737,ATL,1610612738,BOS,2022-23,18,30,48,27.2,21.5,30.5,26.5,96.2,87.2
22200214,1610612738,BOS,1610612737,ATL,2022-23,30,18,48,30.5,26.5,27.2,21.5,87.2,96.2
22200215,1610612748,MIA,1610612761,TOR,2022-23,31,27,58,30.5,25.5,27.5,22.5,87.2,92.6
22200215,1610612761,TOR,1610612748,MIA,2022-23,27,31,58,27.5,22.5,30.5,25.5,92.6,87.2
22200216,1610612739,CLE,1610612749,MIL,2022-23,37,34,71,29.8,22.0,30.5,25.0,87.8,92.8
22200216,1610612749,MIL,1610612739,CLE,2022-23,34,37,71,30.5,25.0,29.8,22.0,92.8,87.8
22200217,1610612741,CHI,1610612740,NOP,2022-23,28,32,60,27.4,21.0,27.1,20.0,86.2,90.7
22200217,1610612740,NOP,1610612741,CHI,2022-23,32,28,60,27.1,20.0,27.4,21.0,90.7,86.2
22200218,1610612742,DAL,1610612745,HOU,2022-23,28,31,59,29.4,24.0,26.8,22.0,82.4,87.1
22200218,1610612745,HOU,1610612742,DAL,2022-23,31,28,59,26.8,22.0,29.4,24.0,87.1,82.4
22200219,1610612743,DEN,1610612752,NYK,2022-23,27,30,57,32.5,25.5,29.7,21.5,88.3,90.5
22200219,1610612752,NYK,1610612743,DEN,2022-23,30,27,57,29.7,21.5,32.5,25.5,90.5,88.3
22200220,1610612756,PHX,1610612744,GSW,2022-23,36,33,69,28.7,20.5,29.8,23.5,88.6,88.4
22200220,1610612744,GSW,1610612756,PHX,2022-23,33,36,69,29.8,23.5,28.7,20.5,88.4,88.6
22200221,1610612757,POR,1610612751,BKN,2022-23,28,28,56,27.2,24.0,30.2,23.0,81.2,82.1
22200221,1610612751,BKN,1610612757,POR,2022-23,28,28,56,30.2,23.0,27.2,24.0,82.1,81.2
22200222,1610612759,SAS,1610612758,SAC,2022-23,28,37,65,28.4,22.0,29.1,23.5,88.4,86.2
22200222,1610612758,SAC,1610612759,SAS,2022-23,37,28,65,29.1,23.5,28.4,22.0,86.2,88.4
22200223,1610612765,DET,1610612746,LAC,2022-23,23,15,38,25.5,21.0,28.0,17.0,85.1,81.4
22200223,1610612746,LAC,1610612765,DET,2022-23,15,23,38,28.0,17.0,25.5,21.0,81.4,85.1
22200224,1610612764,WAS,1610612748,MIA,2022-23,33,31,64,26.9,19.0,30.8,25.5,86.0,85.1
22200224,1610612748,MIA,1610612764,WAS,2022-23,31,33,64,30.8,25.5,26.9,19.0,85.1,86.0
22200225,1610612766,CHA,1610612739,CLE,2022-23,14,28,42,27.1,19.5,30.5,22.0,90.0,87.5
22200225,1610612739,CLE,1610612766,CHA,2022-23,28,14,42,30.5,22.0,27.1,19.5,87.5,90.0
22200226,1610612749,MIL,1610612755,PHI,2022-23,34,24,58,31.3,25.5,28.5,21.0,90.5,83.1
22200226,1610612755,PHI,1610612749,MIL,2022-23,24,34,58,28.5,21.0,31.3,25.5,83.1,90.5
22200227,1610612741,CHI,1610612753,ORL,2022-23,24,37,61,26.4,21.0,28.2,22.5,86.4,84.1
22200227,1610612753,ORL,1610612741,CHI,2022-23,37,24,61,28.2,22.5,26.4,21.0,84.1,86.4
22200228,1610612745,HOU,1610612754,IND,2022-23,25,10,35,27.8,23.0,27.2,20.5,85.2,86.4
22200228,1610612754,IND,1610612745,HOU,2022-23,10,25,35,27.2,20.5,27.8,23.0,86.4,85.2
22200229,1610612763,MEM,1610612760,OKC,2022-23,33,28,61,31.0,21.5,31.2,27.0,91.7,93.4
